Year	113 Cause Name	Cause Name	State	Deaths	Age-adjusted Death Rate
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Rhode Island	117	8.4
2015	Parkinson's disease (G20-G21)	Parkinson's disease	South Carolina	420	7.8
2015	Parkinson's disease (G20-G21)	Parkinson's disease	South Dakota	80	7.2
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Tennessee	604	8.4
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Texas	1983	8.5
2015	Parkinson's disease (G20-G21)	Parkinson's disease	United States	27972	7.7
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Utah	229	10.2
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Vermont	83	10.2
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Virginia	638	7.4
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Washington	654	8.7
2015	Parkinson's disease (G20-G21)	Parkinson's disease	West Virginia	163	6.7
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Wisconsin	600	8.3
2015	Parkinson's disease (G20-G21)	Parkinson's disease	Wyoming	42	6.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alabama	306	7
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alaska	10	
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arizona	218	4.6
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arkansas	157	5.4
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	California	355	1.3
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Colorado	211	6.7
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Connecticut	342	8.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Delaware	71	9.9
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	District of Columbia	39	7
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Florida	990	4.7
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Georgia	446	7.6
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Hawaii	80	6.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Idaho	59	5.2
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Illinois	827	6.9
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Indiana	311	5.3
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Iowa	221	5.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kansas	176	5.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kentucky	296	7.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Louisiana	211	5.4
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maine	74	5.2
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maryland	415	9.1
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Massachusetts	471	6.6
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Michigan	510	5.5
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Minnesota	219	4.4
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Mississippi	187	7
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Missouri	431	7.1
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Montana	60	6.3
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nebraska	126	6.3
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nevada	69	5
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Hampshire	51	4.4
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Jersey	518	6
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Mexico	62	4.1
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New York	662	3.4
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Carolina	557	7.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Dakota	50	5.9
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Ohio	693	6
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oklahoma	296	8.3
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oregon	155	4.4
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Pennsylvania	1169	7.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Rhode Island	58	4.6
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Carolina	249	7.2
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Dakota	29	3.1
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Tennessee	448	8.4
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Texas	984	6.3
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	United States	15268	5.6
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Utah	84	5.7
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Vermont	28	4.5
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Virginia	489	8.3
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Washington	308	5.8
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	West Virginia	114	5.5
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wisconsin	359	6.2
1999	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wyoming	17	
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alabama	289	6.5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alaska	15	
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arizona	248	5.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arkansas	220	7.5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	California	910	3.2
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Colorado	231	7.2
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Connecticut	347	8.8
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Delaware	67	9.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	District of Columbia	34	6
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Florida	1116	5.2
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Georgia	468	7.8
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Hawaii	103	8.6
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Idaho	65	5.6
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Illinois	856	7.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Indiana	461	7.8
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Iowa	263	6.9
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kansas	184	6.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kentucky	312	8.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Louisiana	205	5.2
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maine	81	5.6
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maryland	402	8.7
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Massachusetts	608	8.5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Michigan	480	5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Minnesota	199	3.9
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Mississippi	183	6.7
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Missouri	458	7.5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Montana	50	5.2
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nebraska	99	5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nevada	81	5.7
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Hampshire	34	2.9
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Jersey	574	6.5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Mexico	50	3.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New York	613	3.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Carolina	619	8.6
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Dakota	41	4.9
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Ohio	690	5.9
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oklahoma	246	6.9
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oregon	138	3.8
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Pennsylvania	1271	8.4
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Rhode Island	74	5.7
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Carolina	229	6.4
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Dakota	47	5
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Tennessee	398	7.4
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Texas	1127	7.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	United States	16636	6.1
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Utah	79	5.3
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Vermont	35	5.6
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Virginia	469	7.8
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Washington	392	7.3
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	West Virginia	131	6.3
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wisconsin	332	5.7
2000	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wyoming	12	
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alabama	290	6.5
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alaska	15	
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arizona	288	5.8
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arkansas	173	5.9
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	California	997	3.4
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Colorado	241	7.3
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Connecticut	392	9.7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Delaware	84	11
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	District of Columbia	37	6.6
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Florida	1151	5.3
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Georgia	451	7.4
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Hawaii	107	8.6
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Idaho	76	6.4
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Illinois	848	6.9
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Indiana	419	7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Iowa	225	6
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kansas	184	6
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kentucky	303	7.8
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Louisiana	204	5.2
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maine	85	5.7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maryland	418	8.9
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Massachusetts	633	8.8
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Michigan	546	5.7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Minnesota	263	5
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Mississippi	211	7.8
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Missouri	433	7.1
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Montana	62	6.3
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nebraska	126	6.3
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nevada	95	6.3
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Hampshire	46	3.9
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Jersey	569	6.4
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Mexico	59	3.6
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New York	671	3.4
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Carolina	663	8.9
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Dakota	43	5.2
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Ohio	693	5.8
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oklahoma	252	7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oregon	158	4.3
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Pennsylvania	1259	8.2
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Rhode Island	87	6.7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Carolina	317	8.7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Dakota	29	3.1
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Tennessee	431	7.9
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Texas	1031	6.4
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	United States	17301	6.2
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Utah	92	6.1
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Vermont	37	5.8
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Virginia	590	9.7
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Washington	448	8.1
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	West Virginia	137	6.5
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wisconsin	312	5.3
2001	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wyoming	20	4.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alabama	323	7.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alaska	11	
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arizona	269	5.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arkansas	224	7.6
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	California	987	3.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Colorado	250	7.4
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Connecticut	374	9.1
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Delaware	74	9.4
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	District of Columbia	36	6.4
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Florida	1155	5.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Georgia	467	7.5
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Hawaii	129	10
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Idaho	89	7.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Illinois	908	7.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Indiana	414	6.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Iowa	261	6.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kansas	179	5.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kentucky	320	8.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Louisiana	204	5.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maine	88	5.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maryland	412	8.5
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Massachusetts	583	7.9
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Michigan	513	5.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Minnesota	249	4.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Mississippi	204	7.6
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Missouri	437	7.1
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Montana	79	7.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nebraska	140	6.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nevada	82	5.1
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Hampshire	57	4.7
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Jersey	628	6.9
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Mexico	66	4
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New York	753	3.7
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Carolina	722	9.6
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Dakota	50	5.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Ohio	695	5.8
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oklahoma	222	6.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oregon	187	5
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Pennsylvania	1280	8.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Rhode Island	65	4.9
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Carolina	309	8.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Dakota	42	4.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Tennessee	485	8.9
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Texas	987	6.1
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	United States	17593	6.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Utah	88	5.6
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Vermont	34	5.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Virginia	589	9.4
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Washington	407	7.2
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	West Virginia	139	6.7
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wisconsin	316	5.3
2002	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wyoming	11	
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alabama	309	6.9
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alaska	16	
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arizona	263	5
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arkansas	223	7.6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	California	934	3.1
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Colorado	245	7.1
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Connecticut	349	8.4
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Delaware	78	9.7
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	District of Columbia	37	6.8
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Florida	1121	5
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Georgia	502	7.9
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Hawaii	117	8.6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Idaho	63	5
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Illinois	842	6.7
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Indiana	451	7.3
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Iowa	259	6.8
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kansas	195	6.3
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Kentucky	300	7.6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Louisiana	236	5.9
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maine	97	6.3
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Maryland	417	8.4
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Massachusetts	568	7.7
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Michigan	516	5.1
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Minnesota	200	3.7
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Mississippi	217	8
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Missouri	465	7.5
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Montana	64	6.2
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nebraska	126	6.2
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Nevada	99	5.9
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Hampshire	41	3.3
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Jersey	564	6.1
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New Mexico	54	3.2
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	New York	669	3.3
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Carolina	723	9.4
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	North Dakota	49	5.9
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Ohio	778	6.4
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oklahoma	270	7.5
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Oregon	163	4.3
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Pennsylvania	1272	8.1
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Rhode Island	76	5.7
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Carolina	326	8.6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	South Dakota	44	4.5
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Tennessee	474	8.6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Texas	997	6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	United States	17335	6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Utah	89	5.6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Vermont	23	3.5
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Virginia	547	8.6
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Washington	414	7.2
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	West Virginia	122	5.7
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wisconsin	318	5.2
2003	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Wyoming	13	
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alabama	287	6.4
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Alaska	14	
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arizona	246	4.5
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Arkansas	195	6.6
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	California	951	3.1
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Colorado	255	7.1
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Connecticut	337	7.9
2004	Pneumonitis due to solids and liquids (J69)	Pneumonitis due to solids and liquids	Delaware	55	6.7
